TreeID,TreeHeight,TreeSpread,TreeNorth,TreeEast,FrmVigName,LocModName,TreeRem,TreePltDat,SpName,SpCmnName
AC2304,9,5,-32.0044458,115.8942866,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Lagerstroemia indica, 
AC2305,8,15,-32.00445667,115.8950019,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Tipuana tipu, 
AC2306,7,12,-32.0044705,115.8951146,Slight imperfections in form,"Minor problems, e.g. lifting paving",Existing,,Eriobotrya japonica, 
AC2307,2,2.5,-32.00445014,115.8939687,Perfect form and excellent vigour,Perfect suitability,Existing,,Sophora japonica, 
AC2308,4,4,-32.0044649,115.8956612,Good form with average vigour,Perfect suitability,Existing,,Callistemon viminalis, 
AC2309,8,16,-32.00450721,115.8925674,Good form with good vigour,Could be better located but no problems,Existing,,Erythrina sykesii, 
AC2310,4,8,-32.00446446,115.8955847,Good form with good vigour,Perfect suitability,Existing,,Melaleuca nesophila, 
AC2311,6,6,-32.00444676,115.89333,Good form with average vigour,Could be better located but no problems,Existing,,Ulmus parvifolia, 
AC2312,7,8,-32.00446208,115.8949205,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Pittosporum rhombifolium, 
AC2313,2,3,-32.00447922,115.8951541,Slight imperfections in form,Perfect suitability,Existing,,Ensete ventricosum, 
AC2314,4,6,-32.00447026,115.8955595,Good form with poor vigour,Could be better located but no problems,Existing,,Eucalyptus conferruminata, 
AC2315,4,7,-32.00444458,115.8923189,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus caesia ssp. magna, 
AC2316,5,10,-32.0044481,115.8926791,Good form with good vigour,Perfect suitability,Existing,,Arbutus unedo, 
AC2317,3,3,-32.00446811,115.8949535,Good form with average vigour,Perfect suitability,Existing,,Pittosporum rhombifolium, 
AC2318,4,4,-32.00447686,115.8956607,Good vigour with average form,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC2319,3,4,-32.00445621,115.8940239,Good form with good vigour,Perfect suitability,Existing,,Caesalpinia ferrea, 
AC2320,2,5,-32.00447839,115.8955478,Good form with good vigour,Perfect suitability,Existing,,Callistemon viminalis, 
AC2321,2,1,-32.00447479,115.8950447,Slight imperfections in form,Perfect suitability,Existing,,Dracaena marginata, 
AC2322,8,12,-32.00448717,115.8964022,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Jacaranda mimosifolia, 
AC2323,4,8,-32.00448044,115.8955646,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus crucis, 
AC2324,2,7,-32.00448452,115.8955959,Slight imperfections in form,Perfect suitability,Existing,,Callistemon viminalis, 
AC2325,12,6,-32.00445116,115.8915778,Good vigour with average form,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2326,4,8,-32.00448827,115.895633,Good vigour with average form,Perfect suitability,Existing,,Callistemon viminalis, 
AC2327,15,12,-32.00445555,115.8916736,Slight imperfections in form,Perfect suitability,Existing,,Pinus pinaster, 
AC2328,4,6,-32.0044902,115.8955876,Good form with average vigour,Perfect suitability,Existing,,Eucalyptus crucis, 
AC2329,5,6,-31.99965988,115.8947195,Good vigour with average form,Could be better located but no problems,Removed,,Malus x domestica 'Pink Lady', 
AC2330,8,8,-32.00443084,115.8885042,Good vigour with poor form,Perfect suitability,Existing,,Corymbia calophylla, 
AC2331,7,8,-32.00443343,115.8886368,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC2332,6,6,-32.00449347,115.8953795,Slight imperfections in form,"Minor problems, e.g. lifting paving",Existing,,Hymenosporum flavum, 
AC2333,6,3,-32.00449329,115.8953236,Perfect form and excellent vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2334,6,5,-32.00443758,115.8886934,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC2335,15,8,-32.00446791,115.8920184,Slight imperfections in form,Perfect suitability,Existing,,Pinus pinaster, 
AC2336,8,8,-32.00447769,115.8927762,Bifurcation of trunk & excellent vigour,Could be better located but no problems,Existing,,Lophostemon conferta, 
AC2337,2,3,-32.00448906,115.8931206,Perfect form and excellent vigour,Could be better located but no problems,Existing,,Phoenix roebelini, 
AC2338,16,16,-32.00448081,115.8921398,Slight imperfections in form,Perfect suitability,Existing,,Pinus pinaster, 
AC2339,2,3,-32.00451486,115.8955525,Good form with good vigour,Perfect suitability,Existing,,Grevillea Species, 
AC2340,16,18,-32.00448699,115.8920901,Slight imperfections in form,Perfect suitability,Existing,,Pinus pinaster, 
AC2341,6,5,-32.00454406,115.8951072,Good form with good vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2342,12,7,-32.00448846,115.8916292,Good vigour with average form,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2343,13,11,-32.00448948,115.8916942,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2344,2.5,2.5,-32.0045043,115.8933662,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2345,7,11,-32.00453233,115.8964341,Good form with good vigour,Could be better located but no problems,Existing,,Jacaranda mimosifolia, 
AC2346,3,6,-32.00453016,115.8955907,Good form with good vigour,Perfect suitability,Existing,,Callistemon viminalis, 
AC2347,7,7,-32.00446995,115.8886,Good form with average vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC2348,7,3,-32.00453887,115.8952626,Slight imperfections in form,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2349,6,6,-32.00453983,115.8953716,Good form with good vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2350,2,2,-32.00453659,115.8955854,Good vigour with average form,"Minor problems, e.g. lifting paving",Existing,,Callistemon viminalis, 
AC2351,6,6,-32.00453843,115.8953307,Good form with good vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2352,12,7,-32.00451209,115.8916967,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2353,6,5,-32.00454656,115.8950581,Slight imperfections in form,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2354,7,7,-32.0045247,115.8919825,Good form with good vigour,Perfect suitability,Existing,,Acacia baileyana, 
AC2355,5,6,-32.00455682,115.8956459,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Callistemon viminalis, 
AC2356,15,16,-32.00456555,115.8964411,Good form with good vigour,Could be better located but no problems,Existing,,Eucalyptus rudis, 
AC2357,6,8,-32.00456903,115.8940693,Slight imperfections in form,Perfect suitability,Existing,,Caesalpinia ferrea, 
AC2358,11,14,-32.00450527,115.8884387,Good form with poor vigour,Perfect suitability,Existing,,Corymbia calophylla, 
AC2359,8,10,-32.00454793,115.8950119,Good form with good vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2360,8,6,-32.00454529,115.8951514,Slight imperfections in form,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2361,2,2,-32.00453201,115.8926414,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2362,6,8,-32.00454404,115.8923398,Good form with good vigour,Could be better located but no problems,Existing,,Castanospermum australe, 
AC2363,6,5,-32.004579,115.8948386,Good form with average vigour,Could be better located but no problems,Existing,,Brachychiton discolor, 
AC2364,2,2,-32.0045346,115.892646,Good form with good vigour,Could be better located but no problems,Existing,,Plumeria species, 
AC2365,3,5,-32.00458152,115.8961488,Slight imperfections in form,Could be better located but no problems,Existing,,Paulownia tomentosa, 
AC2366,3,3,-32.00458831,115.8965154,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Harpephyllum caffrum, 
AC2367,6,8,-32.00452097,115.8886152,Good vigour with average form,Perfect suitability,Existing,,Agonis flexuosa, 
AC2368,2,2,-32.004543,115.8926403,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2369,7,3,-32.00458431,115.8952813,Good form with good vigour,Could be better located but no problems,Existing,,Hymenosporum flavum, 
AC2370,8,8,-32.00455592,115.8919667,Good form with good vigour,Could be better located but no problems,Existing,,Acacia baileyana, 
AC2371,2,2,-32.00454645,115.8926418,Good form with good vigour,Could be better located but no problems,Existing,,Plumeria species, 
AC2372,2,2,-32.00456133,115.8926413,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2373,2.5,2,-32.00458104,115.8926472,Slight imperfections in form,Could be better located but no problems,Existing,,Phoenix roebelini, 
AC2374,2.5,2,-32.00456866,115.8926497,Perfect form and excellent vigour,Perfect suitability,Existing,,Plumeria species, 
AC2375,2,2,-32.0045446,115.8926546,Good form with good vigour,Could be better located but no problems,Existing,,Plumeria species, 
AC2376,8,16,-32.00460946,115.8949503,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Tipuana tipu, 
AC2377,2,2,-32.00459146,115.8926488,Slight imperfections in form,Could be better located but no problems,Existing,,Phoenix roebelini, 
AC2378,19,19,-32.00455899,115.8887302,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Eucalyptus gomphocephala, 
AC2379,10,15,-32.0045918,115.8919512,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Acacia baileyana, 
AC2380,19,20,-32.00463597,115.8965315,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Eucalyptus melliodora, 
AC2381,6,11,-32.0046199,115.8939477,Perfect form and excellent vigour,Could be better located but no problems,Existing,,Sophora japonica, 
AC2382,6,6,-32.00462956,115.8948382,Good form with average vigour,Could be better located but no problems,Existing,,Brachychiton discolor, 
AC2383,8,5,-32.00460989,115.89229,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Melaleuca viridiflora, 
AC2384,6,2,-32.00464506,115.8960633,Perfect form and excellent vigour,Perfect suitability,Existing,,Cupressus sempervirens, 
AC2385,13,11,-32.00461345,115.8921627,Good form with good vigour,Could be better located but no problems,Existing,,Eucalyptus species, 
AC2386,3,7,-32.00463673,115.8940215,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Robinia pseudoacacia, 
AC2387,6,2,-32.00465564,115.8961469,Perfect form and excellent vigour,Perfect suitability,Existing,,Cupressus sempervirens, 
AC2388,7,2,-32.00465799,115.8961188,Slight imperfections in form,Perfect suitability,Existing,,Cupressus sempervirens, 
AC2389,7,2,-32.00465812,115.896033,Slight imperfections in form,Perfect suitability,Existing,,Cupressus sempervirens, 
AC2390,13,12,-32.00462281,115.8915011,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Pinus pinaster, 
AC2391,6,5,-32.00463037,115.8922331,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Melaleuca viridiflora, 
AC2392,3,3,-31.99971855,115.894096,Good form with average vigour,Perfect suitability,Removed,,Spathodea campanulata, 
AC2393,6,8,-32.00466331,115.8944492,Slight imperfections in form,Could be better located but no problems,Existing,,Prunus species, 
AC2394,12,7,-32.00463324,115.8915704,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2395,10,12,-32.00464523,115.8919643,Good form with poor vigour,Could be better located but no problems,Existing,,Acacia baileyana, 
AC2396,6,5,-32.0046914,115.8949868,Perfect form and excellent vigour,Could be better located but no problems,Existing,,Magnolia grandiflora, 
AC2397,12,8,-32.00466158,115.8916384,Good form with average vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC2398,4,5,-32.00469891,115.8955893,Perfect form and excellent vigour,Perfect suitability,Existing,,Cyathea species, 
AC2399,1,1,-32.00467384,115.8926529,Slight imperfections in form,Perfect suitability,Existing,,Phoenix roebelini, 
AC2400,16,20,-32.00470397,115.8959773,Slight imperfections in form,"Minor problems, e.g. lifting paving",Existing,,Eucalyptus nicholii, 
AC2401,1.5,1,-32.00467216,115.8926487,Slight imperfections in form,Could be better located but no problems,Existing,,Phoenix roebelini, 
AC2402,4.5,7,-32.00468905,115.8941242,Slight imperfections in form,Perfect suitability,Existing,,Jacaranda mimosifolia, 
AC2403,9,8,-32.00467409,115.8922809,Good form with good vigour,Perfect suitability,Existing,,Melaleuca viridiflora, 
AC2404,1,1,-32.00467956,115.8926486,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2405,16,11,-32.00464415,115.8886141,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Eucalyptus camaldulensis var. obtusa, 
AC2406,3,3,-32.00471443,115.8965281,Slightly reduced vigour,Perfect suitability,Existing,,Jacaranda mimosifolia, 
AC2407,2,3,-32.00470958,115.8958109,Perfect form and excellent vigour,Perfect suitability,Existing,,Cyathea species, 
AC2408,1,1,-32.00468295,115.8926508,Perfect form and excellent vigour,Perfect suitability,Existing,,Phoenix roebelini, 
AC2409,2,4,-32.00471082,115.895674,Perfect form and excellent vigour,Perfect suitability,Existing,,Cyathea species, 
AC2410,7,7,-32.00468909,115.8948391,Good form with average vigour,Could be better located but no problems,Existing,,Brachychiton discolor, 
AC2411,7,2.5,-32.00465247,115.8887731,Good form with good vigour,Could be better located but no problems,Existing,,Corymbia maculata, 
AC2412,3,4,-32.00471142,115.895517,Perfect form and excellent vigour,Perfect suitability,Existing,,Cyathea species, 
AC2413,6,8,-32.00471797,115.8962291,Slight imperfections in form,Could be better located but no problems,Existing,,Hibiscus tiliaceus, 
AC2414,2,4,-32.00468142,115.8920256,Perfect form and excellent vigour,Perfect suitability,Existing,,Banksia menziesii, 
AC2415,11,3,-32.00465481,115.8887291,Good form with good vigour,Could be better located but no problems,Existing,,Corymbia maculata, 
AC2416,1,1,-32.00468963,115.8926484,Good vigour with average form,Perfect suitability,Existing,,Plumeria species, 
AC2417,12,6,-32.00468759,115.8915971,Good form with poor vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC2418,4,5,-32.00472593,115.8955762,Perfect form and excellent vigour,Perfect suitability,Existing,,Cyathea species, 
AC2419,14,15,-32.00466457,115.8885149,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus camaldulensis var. obtusa, 
AC2420,8,12,-32.00472749,115.8947904,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Agonis flexuosa, 
AC2421,7,2,-32.00467041,115.8887065,Good form with good vigour,Could be better located but no problems,Existing,,Corymbia maculata, 
AC2422,13,8,-32.00469671,115.8915441,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC2423,19,14,-32.0047015,115.8920276,Slight imperfections in form,Perfect suitability,Existing,,Pinus pinaster, 
AC2424,2.5,3,-32.00470348,115.8920991,Perfect form and excellent vigour,Perfect suitability,Existing,,Banksia menziesii, 
AC2425,3,4,-32.00470392,115.8920882,Perfect form and excellent vigour,Perfect suitability,Existing,,Banksia menziesii, 
AC2426,12,5,-32.00467778,115.8888288,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Corymbia maculata, 
AC2427,4,1,-31.9997394,115.8951365,Perfect form and excellent vigour,Perfect suitability,Removed,,Cupressus sempervirens, 
